city,state,latitude,longitude
Ashville,AL,33.8331,-86.2698
Ashville,NY,42.1084,-79.4056
Ashville,OH,39.7238,-82.9575
Ashville,PA,40.5601,-78.5473
Ashwaubenon,WI,44.4796,-88.0889
Askov,MN,46.1886,-92.7824
Asotin,WA,46.3366,-117.0414
Aspen,CO,39.1951,-106.8369
Aspermont,TX,33.1405,-100.2253
Aspers,PA,39.9792,-77.2276
Aspinwall,PA,40.4929,-79.9037
Assaria,KS,38.6802,-97.6040
Assumption,IL,39.5180,-89.0478
Astatula,FL,28.7065,-81.7346
Astor,FL,29.1635,-81.5349
Astoria,IL,40.2279,-90.3565
Astoria,OR,46.1856,-123.8053
Astoria,SD,44.5577,-96.5465
Atalissa,IA,41.5715,-91.1664
Atascadero,CA,35.4827,-120.6858
Atascocita,TX,29.9777,-95.1953
Atascosa,TX,29.2705,-98.7421
Atchison,KS,39.5625,-95.1367
Atco,NJ,39.7682,-74.8618
Atglen,PA,39.9473,-75.9754
Athelstane,WI,45.4228,-88.1753
Athena,OR,45.8133,-118.4926
Athens,AL,34.7843,-86.9503
Athens,GA,33.9508,-83.3689
Athens,IL,39.9618,-89.7217
Athens,MI,42.0866,-85.2356
Athens,OH,39.3270,-82.0987
Athens,TN,35.4573,-84.6045
Athens,TX,32.2041,-95.8321
Athens,WI,45.0349,-90.0792
Atherton,CA,37.4540,-122.2031
Athol,ID,47.9469,-116.7079
Athol,MA,42.5959,-72.2267
Athol,NY,43.4839,-73.8817
Atkins,AR,35.2414,-92.9465
Atkins,IA,41.9943,-91.8585
Atkins,VA,36.8659,-81.4045
Atkinson,IL,41.4168,-90.0087
Atkinson,NC,34.5275,-78.1697
Atkinson,NE,42.5309,-98.9747
Atkinson,NH,42.837,-71.1603
Atlanta,GA,33.7628,-84.4220
Atlanta,IL,40.2638,-89.2309
Atlanta,IN,40.2139,-86.0270
Atlanta,LA,31.8064,-92.7383
Atlanta,MI,45.0012,-84.1513
Atlanta,MO,39.8986,-92.4800
Atlanta,TX,33.1136,-94.1672
Atlantic,IA,41.3958,-95.0136
Atlantic,NC,34.8823,-76.3440
Atlantic,PA,41.5054,-80.3408
Atlantic,VA,37.9023,-75.5058
Atlantic Beach,FL,30.3375,-81.4127
Atlantic Beach,NC,34.7011,-76.7403
Atlantic Beach,NY,40.5893,-73.7295
Atlantic Beach,SC,33.8035,-78.7177
Atlantic City,NJ,39.3797,-74.4527
Atlantic Highlands,NJ,40.4112,-74.0295
Atlantic Mine,MI,47.1037,-88.6281
Atmore,AL,31.0927,-87.4762
Atoka,OK,34.3860,-96.1317
Atoka,TN,35.4239,-89.7861
Attalla,AL,34.0050,-86.1039
Attapulgus,GA,30.7495,-84.4839
Attica,IN,40.2874,-87.2452
Attica,KS,37.2426,-98.2276
Attica,MI,43.0313,-83.1607
Attica,OH,41.0634,-82.8873
Attleboro,MA,41.9311,-71.2950
Atwater,CA,37.3529,-120.5959
Atwater,MN,45.1356,-94.7769
Atwater,OH,41.0258,-81.1600
Atwood,CO,40.5505,-103.2746
Atwood,IL,39.7992,-88.4626
Atwood,KS,39.8101,-101.0418
Atwood,OK,34.9549,-96.3367
Atwood,TN,35.9747,-88.6689
Au Gres,MI,44.0432,-83.6934
Au Sable,MI,44.4105,-83.3423
Au Sable Forks,NY,44.4507,-73.6738
Au Train,MI,46.4446,-86.9115
Auberry,CA,37.0853,-119.4495
Aubrey,TX,33.2874,-96.9622
Auburn,AL,32.6087,-85.4903
Auburn,CA,38.8950,-121.0777
Auburn,GA,34.0156,-83.8319
Auburn,IA,42.2496,-94.8777
Auburn,IL,39.5763,-89.7440
Auburn,IN,41.3666,-85.0559
Auburn,KS,38.9077,-95.8158
Auburn,KY,36.8654,-86.7110
Auburn,MA,42.2055,-71.8391
Auburn,ME,44.0851,-70.2492
Auburn,MI,43.6021,-84.0756
Auburn,NE,40.3894,-95.8436
Auburn,NH,42.9925,-71.3449
Auburn,NY,42.9338,-76.5685
Auburn,PA,40.5962,-76.1344
Auburn,WA,47.3039,-122.2108
Auburn Hills,MI,42.6735,-83.2448
Auburndale,FL,28.0963,-81.8012
Auburndale,WI,44.6266,-90.0144
Auburntown,TN,35.9511,-86.0969
Audubon,IA,41.7180,-94.9284
Audubon,MN,46.8645,-95.9841
Audubon,NJ,39.8906,-75.0722
Audubon,PA,40.1304,-75.4280
August,CA,37.9797,-121.2625
Augusta,AR,35.2865,-91.3614
Augusta,GA,33.3645,-82.0708
Augusta,KS,37.6955,-96.9919
Augusta,KY,38.7723,-84.0003
Augusta,ME,44.3341,-69.7319
Augusta,MI,42.3378,-85.3525
Augusta,MO,38.5695,-90.8812
Augusta,MT,47.4893,-112.3923
Augusta,NJ,41.1451,-74.6848
Augusta,WI,44.6784,-91.1204
Augusta,WV,39.2998,-78.5931
Aulander,NC,36.2280,-77.1136
Ault,CO,40.5893,-104.7392
Aumsville,OR,44.8462,-122.8700
Aurelia,IA,42.7131,-95.4368
Aurora,CO,39.7083,-104.7237
Aurora,IA,42.6194,-91.7295
Aurora,IL,41.7638,-88.2902
Aurora,IN,39.0674,-84.9044
Aurora,MN,47.5312,-92.2400
Aurora,MO,36.9673,-93.7184
Aurora,NC,35.3030,-76.7889
Aurora,NE,40.8645,-98.0078
Aurora,NY,42.7472,-76.6775
Aurora,OH,41.3118,-81.3450
Aurora,OR,45.2284,-122.7573
Aurora,SD,44.2823,-96.6868
Aurora,TX,33.0560,-97.5096
Aurora,UT,38.9202,-111.9335
Aurora,WV,39.3254,-79.5546
Austell,GA,33.8201,-84.6451
Austerlitz,NY,42.3223,-73.455
Austin,AR,35.0058,-91.9895
Austin,IN,38.7417,-85.8117
Austin,KY,36.8124,-85.985
Austin,MN,43.6721,-92.9784
Austin,NV,39.4976,-117.0740
Austin,PA,41.6373,-78.0903
Austin,TX,30.3005,-97.7522
Austinburg,OH,41.7692,-80.8556
Austintown,OH,41.0932,-80.7405
Austinville,VA,36.8510,-80.9142
Autaugaville,AL,32.4320,-86.6578
Autryville,NC,34.9965,-78.6412
Auxier,KY,37.7356,-82.7663
Auxvasse,MO,39.0174,-91.8958
Ava,IL,37.8886,-89.4965
Ava,MO,36.9547,-92.6662
Avalon,CA,33.3342,-118.3315
Avalon,NJ,39.0906,-74.7356
Avella,PA,40.2737,-80.4672
Avenal,CA,36.0311,-120.1162
Avenel,NJ,40.5842,-74.2716
Aventura,FL,25.9566,-80.1371
Avenue,MD,38.2826,-76.7466
Avera,GA,33.1934,-82.5287
Averill Park,NY,42.6393,-73.5583
Avery,TX,33.5521,-94.7803
Avila Beach,CA,35.1969,-120.7191
Avilla,IN,41.3637,-85.2317
Avinger,TX,32.8980,-94.5533
Avis,PA,41.1858,-77.3164
Aviston,IL,38.6162,-89.6087
Avoca,IA,41.4828,-95.3373
Avoca,MI,43.0752,-82.6955
Avoca,NE,40.7965,-96.1191
Avoca,PA,41.3382,-75.7422
Avocado Heights,CA,34.0391,-117.9970
Avon,AL,31.1797,-85.2790
Avon,CO,39.6442,-106.5130
Avon,CT,41.7905,-72.8653
Avon,IN,39.7601,-86.3916
Avon,MA,42.1258,-71.0437
Avon,MN,45.6100,-94.4618
Avon,MT,46.6264,-112.5820
Avon,NC,35.3465,-75.5069
Avon,OH,41.4485,-82.0187
Avon Lake,OH,41.4944,-82.0159
Avon Park,FL,27.5898,-81.5068
Avondale,AZ,33.3873,-112.3235
Avondale,CO,38.2351,-104.3482
Avondale,MO,39.1545,-94.5452
Avondale,PA,39.8248,-75.7819
Avondale,WV,37.4126,-81.7843
Avondale Estates,GA,33.7699,-84.2648
Avonmore,PA,40.5272,-79.4693
Awendaw,SC,32.9661,-79.6586
Axis,AL,30.9309,-88.0180
Axson,GA,31.2766,-82.7236
Axtell,KS,39.8711,-96.2566
Axtell,NE,40.4798,-99.1292
Axton,VA,36.6596,-79.712
Ayden,NC,35.4693,-77.4167
Aydlett,NC,36.3045,-75.9029
Ayer,MA,42.5591,-71.5788
Aylett,VA,37.8221,-77.1885
Aynor,SC,34.0002,-79.2071
Ayrshire,IA,43.0396,-94.8338
Azle,TX,32.8955,-97.5379
Aztec,NM,36.8225,-107.9710
Azusa,CA,34.1386,-117.9124
Babbitt,MN,47.6443,-91.9461
Babson Park,FL,27.8342,-81.5281
Babylon,NY,40.6957,-73.3257
Backus,MN,46.8207,-94.5148
Bacliff,TX,29.5085,-94.9888
Baconton,GA,31.3804,-84.1592
Bad Axe,MI,43.8043,-82.9985
Baden,PA,40.6396,-80.2228
Badger,IA,42.6141,-94.1446
Badger,MN,48.7768,-96.0213
Badin,NC,35.4071,-80.1184
Bagdad,KY,38.2608,-85.0651
Bagley,IA,41.8464,-94.4303
Bagley,MN,47.5244,-95.4031
Bagley,WI,42.9015,-91.0971
Bahama,NC,36.1566,-78.8903
Bailey,CO,39.4482,-105.4693
Bailey,MI,43.2768,-85.8313
Bailey,MS,32.4676,-88.7228
Bailey,NC,35.7805,-78.1130
Bailey Lakes,OH,40.9488,-82.3572
Baileys Harbor,WI,45.0659,-87.1330
Baileyton,AL,34.2609,-86.6083
Baileyton,TN,36.3304,-82.8292
Baileyville,IL,42.1984,-89.5946
Baileyville,KS,39.8485,-96.1903
Bainbridge,GA,30.9052,-84.5732
Bainbridge,IN,39.7615,-86.8112
Bainbridge,OH,41.3855,-81.3478
Bainbridge Island,WA,47.6439,-122.5434
Baird,TX,32.3960,-99.3963
Baiting Hollow,NY,40.9582,-72.7395
Baker,FL,30.8316,-86.677
Baker,LA,30.5832,-91.1582
Baker,MT,46.3640,-104.2741
Baker,WV,39.0656,-78.7748
Baker City,OR,44.7749,-117.8320
Bakers Mills,NY,43.6148,-74.0249
Bakersfield,CA,35.3529,-119.0359
Bakersfield,VT,44.7821,-72.8032
Bakerstown,PA,40.6538,-79.9394
Bakersville,NC,36.0154,-82.1582
Bal Harbour,FL,25.8935,-80.1258
Balaton,MN,44.2331,-95.8707
Balch Springs,TX,32.7194,-96.6151
Balcones Heights,TX,29.4899,-98.5503
Bald Head Island,NC,33.8660,-77.9862
Bald Knob,AR,35.3123,-91.5709
Baldwin,FL,30.3052,-81.9744
Baldwin,GA,34.4860,-83.5497
Baldwin,IA,42.0731,-90.8386
Baldwin,IL,38.1838,-89.8451
Baldwin,MD,39.5194,-76.4927
Baldwin,MI,43.8971,-85.8531
Baldwin,ND,46.9543,-100.7615
Baldwin,NY,40.6511,-73.6075
Baldwin,WI,44.9540,-92.3709
Baldwin City,KS,38.7782,-95.1880
Baldwin Park,CA,34.0829,-117.9722
Baldwinsville,NY,43.1578,-76.3325
Baldwinville,MA,42.6048,-72.0771
Baldwyn,MS,34.5071,-88.6416
Ball,LA,31.4188,-92.4084
Ball Ground,GA,34.3426,-84.3637
Ballantine,MT,45.9511,-108.1428
Ballard,WV,37.498,-80.7614
Ballico,CA,37.4519,-120.7037
Ballinger,TX,31.7394,-99.9559
Ballston Spa,NY,43.0068,-73.8525
Ballwin,MO,38.5950,-90.5500
Bally,PA,40.4004,-75.5875
Balsam,NC,35.4268,-83.0851
Balsam Grove,NC,35.2298,-82.8779
Balsam Lake,WI,45.4585,-92.4528
Baltic,OH,40.4435,-81.7010
Baltic,SD,43.7603,-96.7371
Baltimore,MD,39.3051,-76.6144
Baltimore,OH,39.8460,-82.6046
Bamberg,SC,33.2995,-81.0323
Banco,VA,38.4512,-78.2817
Bancroft,IA,43.2929,-94.2175
Bancroft,ID,42.7202,-111.8830
Bancroft,MI,42.8766,-84.0658
Bancroft,NE,42.0104,-96.5733
Bancroft,WI,44.3093,-89.5073
Bancroft,WV,38.5107,-81.8417
Bandera,TX,29.7255,-99.0741
Bandon,OR,43.1141,-124.4158
Baneberry,TN,36.0465,-83.2782
Bangor,CA,39.3761,-121.4117
Bangor,ME,44.8323,-68.7906
Bangor,MI,42.3120,-86.1135
Bangor,PA,40.8678,-75.2085
Bangor,WI,43.8937,-90.9934
Bangs,TX,31.7162,-99.1303
Banks,OR,45.6150,-123.1071
Banner,KY,37.5707,-82.6806
Banner,MS,34.0949,-89.4154
Banner,WY,44.6003,-106.7954
Banner Elk,NC,36.1589,-81.8677
Banning,CA,33.9460,-116.8992
Bannister,MI,43.1615,-84.3597
Bannockburn,IL,42.1932,-87.8695
Bantam,CT,41.7247,-73.2422
Bar Harbor,ME,44.3738,-68.2448
Bar Nunn,WY,42.9220,-106.3475
Baraboo,WI,43.4695,-89.7376
Baraga,MI,46.7766,-88.4966
Barbeau,MI,46.2848,-84.2173
Barberton,OH,41.0095,-81.6037
Barboursville,VA,38.1704,-78.2831
Barboursville,WV,38.4067,-82.2964
Barbourville,KY,36.8667,-83.8850
Barclay,MD,39.1451,-75.8655
Barco,NC,36.3588,-75.9793
Bardstown,KY,37.8175,-85.4550
Bardwell,KY,36.8740,-89.0091
Bargersville,IN,39.5412,-86.2004
Barhamsville,VA,37.4617,-76.8321
Bark River,MI,45.6956,-87.2073
Barker,NY,43.3368,-78.542
Barker Heights,NC,35.3104,-82.4412
Barkhamsted,CT,41.9293,-72.914
Barling,AR,35.3284,-94.2791
Barlow,KY,37.0512,-89.0444
Barnard,VT,43.7287,-72.619
Barnardsville,NC,35.7819,-82.4556
Barnegat,NJ,39.7552,-74.247
Barnegat Light,NJ,39.7530,-74.1095
Barnes City,IA,41.5070,-92.4695
Barnesville,GA,33.0508,-84.1528
Barnesville,MN,46.6501,-96.4164
Barnesville,OH,39.9888,-81.1728
Barnesville,PA,40.8138,-76.0611
Barnet,VT,44.3179,-72.0783
Barnett,MO,38.3775,-92.6746
Barneveld,NY,43.2237,-75.1612
Barney,GA,31.0074,-83.5219
Barnhart,MO,38.3360,-90.4046
Barnsdall,OK,36.5595,-96.1383
Barnstable,MA,41.6983,-70.3001
Barnstable Town,MA,41.661481,-70.356951
Barnstead,NH,43.3349,-71.2887
Barnum,IA,42.5062,-94.3657
Barnum,MN,46.5054,-92.6884
Barnwell,SC,33.2419,-81.3659
Baroda,MI,41.9541,-86.4879
Barrackville,WV,39.5014,-80.1696
Barre,MA,42.4097,-72.1084
Barre,VT,44.1998,-72.5085
Barren Springs,VA,36.9078,-80.809
Barrett,MN,45.9124,-95.8943
Barrington,IL,42.1515,-88.1281
Barrington,NH,43.2027,-71.0377
Barrington,NJ,39.8689,-75.0514
Barrington,RI,41.7443,-71.3175
Barrington Hills,IL,42.1399,-88.2034
Barron,WI,45.4015,-91.8476
Barronett,WI,45.6363,-91.9942
Barrow,AK,71.2346,-156.8174
Barry,IL,39.6982,-91.0399
Barry,TX,32.0999,-96.6378
Barryton,MI,43.7505,-85.1436
Barstow,CA,34.8661,-117.0471
Bartelso,IL,38.5371,-89.4672
Bartlesville,OK,36.7365,-95.9456
Bartlett,IL,41.9804,-88.2071
Bartlett,NH,44.0802,-71.292
Bartlett,TN,35.2337,-89.8195
Bartlett,TX,30.7952,-97.4324
Bartley,NE,40.2511,-100.3105
Barto,PA,40.3815,-75.5749
Barton,MD,39.5323,-79.0171
Barton,VT,44.7481,-72.1762
Barton City,MI,44.702,-83.5994
Bartonville,IL,40.6397,-89.6607
Bartonville,TX,33.0790,-97.1507
Bartow,FL,27.8868,-81.8214
Bartow,GA,32.8816,-82.4712
Bartow,WV,38.5422,-79.7859
Basalt,CO,39.3663,-107.0413
Bascom,FL,30.9278,-85.1181
Basehor,KS,39.1332,-94.9333
Basile,LA,30.4855,-92.6009
Basin,WY,44.3804,-108.0466
Baskerville,VA,36.6844,-78.2732
Basking Ridge,NJ,40.7061,-74.5568
Basom,NY,43.0807,-78.3951
Bass Lake,CA,37.3280,-119.5665
Bassett,NE,42.5826,-99.5367
Bassett,VA,36.7615,-79.9866
Bassfield,MS,31.4959,-89.7449
Bastian,VA,37.1535,-81.1525
Bastrop,LA,32.7748,-91.9078
Bastrop,TX,30.1113,-97.3176
Basye,VA,38.8182,-78.7659
Batavia,IA,40.9949,-92.1673
Batavia,IL,41.8479,-88.3109
Batavia,NY,42.9987,-78.1802
Batavia,OH,39.0815,-84.1716
Bates City,MO,39.0047,-94.0659
Batesburg-Leesville,SC,33.9126,-81.5313
Batesville,AR,35.7687,-91.6227
Batesville,IN,39.2974,-85.2144
Batesville,MS,34.3148,-89.9249
Batesville,TX,28.9552,-99.6237
Bath,IN,39.4992,-84.836
Bath,ME,43.9346,-69.8346
Bath,MI,42.8199,-84.4544
Bath,NC,35.4702,-76.8119
Bath,NH,44.1808,-71.9828
Bath,PA,40.7279,-75.3919
Bath Springs,TN,35.4521,-88.1286
Baton Rouge,LA,30.4420,-91.1311
Batson,TX,30.225,-94.6096
Battle Creek,IA,42.3170,-95.6000
Battle Creek,MI,42.2985,-85.2296
Battle Creek,NE,41.9981,-97.5994
Battle Ground,IN,40.5076,-86.8526
Battle Ground,WA,45.7766,-122.5413
Battle Lake,MN,46.2850,-95.7186
Battle Mountain,NV,40.6299,-116.9518
Battlefield,MO,37.1194,-93.3683
Battletown,KY,38.0393,-86.2991
Baudette,MN,48.7119,-94.5924
Bauxite,AR,34.5602,-92.4989
Baxley,GA,31.7641,-82.3509
Baxter,IA,41.8252,-93.1525
Baxter,KY,36.8749,-83.3141
Baxter,MN,46.3426,-94.2793
Baxter,TN,36.1536,-85.6348
Baxter Springs,KS,37.0195,-94.7351
Bay,AR,35.7456,-90.5546
Bay City,MI,43.5902,-83.8887
Bay City,OR,45.5216,-123.8858
Bay City,TX,28.9838,-95.9601
Bay City,WI,44.5873,-92.4573
Bay Harbor Islands,FL,25.8877,-80.1334
Bay Head,NJ,40.0701,-74.0482
Bay Hill,FL,28.4559,-81.5122
Bay Minette,AL,30.8930,-87.7912
Bay Port,MI,43.8375,-83.3740
Bay Saint Louis,MS,30.4032,-89.4982
Bay Shore,NY,40.7288,-73.2495
Bay Springs,MS,31.9772,-89.2792
Bay View,OH,41.4680,-82.8250
Bay Village,OH,41.4851,-81.9317
Bayard,IA,41.8522,-94.5585
Bayard,NE,41.7572,-103.3230
Bayard,NM,32.7579,-108.1337
Bayboro,NC,35.1474,-76.7692
Bayfield,CO,37.2340,-107.5952
Bayfield,WI,46.8142,-90.8228
Baylis,IL,39.7294,-90.9094
Bayonne,NJ,40.6668,-74.1158
Bayou La Batre,AL,30.4126,-88.2611
Bayou Vista,TX,29.3257,-94.9390
Bayport,MN,45.0152,-92.7789
Bayport,NY,40.7461,-73.0546
Bayside,CA,40.8266,-124.0552
Bayside,WI,43.1827,-87.9017
Baytown,TX,29.7587,-94.9671
Bayview,ID,47.9822,-116.5494
Bayville,NJ,39.9093,-74.1549
Bayville,NY,40.9076,-73.5602
Bazine,KS,38.4462,-99.6930
Beach City,OH,40.6531,-81.5795
Beach City,TX,29.7269,-94.8549
Beach Haven,NJ,39.5660,-74.2492
Beach Park,IL,42.4260,-87.8583
Beachwood,NJ,39.9286,-74.2022
Beachwood,OH,41.4759,-81.5030
Beacon,IA,41.2745,-92.6814
Beacon,NY,41.5036,-73.9655
Beacon Falls,CT,41.4369,-73.0597
Beal City,MI,43.6692,-84.9086
Bealeton,VA,38.5822,-77.7781
Beallsville,PA,40.0619,-80.0302
Beaman,IA,42.2203,-92.8221
Bean Station,TN,36.3323,-83.2852
Bear,DE,39.6189,-75.6808
Bear Branch,KY,37.1939,-83.5035
Bear Creek,NC,35.6129,-79.3726
Bear Creek,WI,44.5313,-88.7275
Bear Lake,MI,44.7182,-84.9486
Bear River,WY,41.3858,-111.0271
Bear River City,UT,41.6124,-112.1250
Bear Valley,CA,37.5697,-120.1199
Bearden,AR,33.7276,-92.6187
Beardsley,MN,45.5577,-96.7139
Beardstown,IL,39.9993,-90.4178
Beasley,TX,29.4952,-95.9154
Beason,IL,40.1428,-89.1928
Beatrice,NE,40.2736,-96.7455
Beattie,KS,39.8624,-96.4178
Beatty,OR,42.4419,-121.2716
Beattyville,KY,37.5862,-83.7065
Beaufort,MO,38.4294,-91.1709
Beaufort,NC,34.7300,-76.6493
Beaufort,SC,32.4597,-80.7235
Beaumont,CA,33.9076,-116.9766
Beaumont,MS,31.1707,-88.9252
Beaumont,TX,30.0849,-94.1451
Beaux Arts Village,WA,47.5853,-122.2050
Beaver,KY,37.3774,-82.6869
Beaver,OH,39.0319,-82.8252
Beaver,OK,36.8150,-100.5236
Beaver,OR,45.2781,-123.8222
Beaver,PA,40.6936,-80.3074
Beaver,UT,38.2759,-112.6383
Beaver,WV,37.7356,-81.1500
Beaver Crossing,NE,40.7782,-97.2825
Beaver Dam,AZ,36.9070,-113.9362
Beaver Dam,KY,37.4042,-86.8741
Beaver Dam,WI,43.4688,-88.8309
Beaver Dams,NY,42.2798,-76.972
Beaver Falls,PA,40.7619,-80.3226
Beaver Meadows,PA,40.9299,-75.9131
Beaver Springs,PA,40.7448,-77.2168
Beavercreek,OH,39.7310,-84.0624
Beavercreek,OR,45.2756,-122.5136
Beaverdam,OH,40.8328,-83.9739
Beaverdam,VA,37.9038,-77.6308
Beaverton,MI,43.8809,-84.4883
Beaverton,OR,45.4779,-122.8168
Beavertown,PA,40.3737,-78.2370
Bechtelsville,PA,40.3710,-75.6307
Beckemeyer,IL,38.6058,-89.4321
Becker,MN,45.3824,-93.8772
Becket,MA,42.3594,-73.1203
Beckley,WV,37.7877,-81.1841
Beckville,TX,32.2436,-94.4561
Bedford,IA,40.6711,-94.7240
Bedford,IN,38.8602,-86.4895
Bedford,KY,38.5954,-85.3174
Bedford,MA,42.4843,-71.2768
Bedford,NH,42.9403,-71.5213
Bedford,OH,41.3919,-81.5360
Bedford,TX,32.8464,-97.1350
Bedford,VA,37.3360,-79.5179
Bedford Heights,OH,41.4041,-81.5053
Bedford Park,IL,41.7669,-87.7915
Bedias,TX,30.7792,-95.9469
Bee,NE,41.0064,-97.0583
Bee Branch,AR,35.4561,-92.3950
Bee Cave,TX,30.3084,-97.9629
Bee Spring,KY,37.2975,-86.2794
Beebe,AR,35.0713,-91.8998
Beech Bluff,TN,35.6047,-88.6292
Beech Bottom,WV,40.2181,-80.6588
Beech Creek,KY,37.1716,-87.0559
Beech Grove,IN,39.7157,-86.0871
Beech Mountain,NC,36.2104,-81.8875
Beecher,IL,41.3500,-87.6172
Beecher,MI,43.0903,-83.7039
Beecher City,IL,39.1867,-88.7877
Beechgrove,TN,35.6447,-86.2046
Beechmont,KY,37.1714,-87.0364
Beemer,NE,41.9298,-96.8091
Beersheba Springs,TN,35.4590,-85.6689
Beeson,WV,37.4909,-81.2062
Beeville,TX,28.4053,-97.7490
Beggs,OK,35.7768,-96.0282
Bel Air,MD,39.5348,-76.3460
Bel Aire,KS,37.775943,-97.246571
Bel Alton,MD,38.4731,-76.9789
Bel-Nor,MO,38.7017,-90.3180
Bel-Ridge,MO,38.7129,-90.3285
Belcamp,MD,39.4756,-76.242
Belcher,LA,32.7522,-93.8372
Belchertown,MA,42.2751,-72.411
Beldenville,WI,44.7721,-92.4372
Belding,MI,43.0968,-85.2331
Belen,NM,34.7115,-106.7986
Belews Creek,NC,36.2269,-80.093
Belfair,WA,47.4495,-122.8487
Belfast,ME,44.4279,-69.0325
Belfast,NY,42.32,-78.0943
Belfast,TN,35.4069,-86.7095
Belfield,ND,46.8860,-103.1952
Belford,NJ,40.4261,-74.0802
Belfry,KY,37.6194,-82.2684
Belfry,MT,45.1375,-108.9985
Belgium,WI,43.5018,-87.8476
Belgrade,ME,44.4688,-69.8606
Belgrade,MN,45.4506,-94.9998
Belgrade,MO,37.7889,-90.8613
Belgrade,MT,45.7789,-111.1736
Belgrade,NE,41.4709,-98.0678
Belhaven,NC,35.5428,-76.6232
Belington,WV,39.0219,-79.9383
Belknap,IL,37.3224,-88.9405
Bell,CA,33.9801,-118.1798
Bell,FL,29.7568,-82.8620
Bell Buckle,TN,35.5908,-86.3538
Bell Canyon,CA,34.2082,-118.6876
Bell City,LA,30.1054,-93.0372
Bell Gardens,CA,33.9663,-118.1550
Bella Villa,MO,38.5436,-90.2855
Bella Vista,AR,36.4667,-94.2707
Bella Vista,CA,40.6427,-122.2460
Bellaire,MI,44.9739,-85.2057
Bellaire,OH,40.0176,-80.7469
Bellaire,TX,29.7040,-95.4621
Bellbrook,OH,39.6383,-84.0864
Belle,MO,38.2848,-91.7217
Belle,WV,38.2336,-81.5385
Belle Center,OH,40.5090,-83.7453
Belle Chasse,LA,29.8558,-90.0045
Belle Fourche,SD,44.6640,-103.8564
Belle Glade,FL,26.6916,-80.6656
Belle Haven,VA,38.7775,-77.0574
Belle Isle,FL,28.4723,-81.3491
Belle Plaine,IA,41.8954,-92.2751
Belle Plaine,KS,37.3934,-97.2795
Belle Plaine,MN,44.6196,-93.7606
Belle Terre,NY,40.9607,-73.0672
Belle Valley,OH,39.7889,-81.5567
Belle Vernon,PA,40.1256,-79.8671
Belleair,FL,27.9365,-82.8114
Belleair Beach,FL,27.9242,-82.8359
Belleair Bluffs,FL,27.9198,-82.8191
Bellefontaine,OH,40.3627,-83.7630
Bellefontaine Neighbors,MO,38.7529,-90.2280
Bellefonte,DE,39.7668,-75.4982
Bellefonte,KY,38.4949,-82.6911
Bellefonte,PA,40.9141,-77.7683
Bellemont,AZ,35.2425,-111.8138
Belleview,FL,29.0608,-82.0565
Belleview,MO,37.682,-90.7991
Belleville,IL,38.5164,-89.9900
Belleville,KS,39.8245,-97.6337
Belleville,MI,42.2022,-83.4839
Belleville,NJ,40.7946,-74.1631
Belleville,PA,40.6059,-77.7211
Belleville,WI,42.8643,-89.5402
Bellevue,IA,42.2624,-90.4318
Bellevue,ID,43.4684,-114.2551
Bellevue,IL,40.6877,-89.6731
Bellevue,KY,39.1012,-84.4775
Bellevue,MI,42.4443,-85.0187
Bellevue,NE,41.1485,-95.9390
Bellevue,OH,41.2745,-82.8403
Bellevue,TX,33.6335,-98.0164
Bellevue,WA,47.5951,-122.1535
Bellevue,WI,44.4592,-87.9550
Bellflower,CA,33.8880,-118.1271
Bellflower,IL,40.3404,-88.5258
Bellingham,MA,42.0746,-71.4768
Bellingham,WA,48.7548,-122.4690
Bellmawr,NJ,39.8666,-75.0941
Bellmead,TX,31.6026,-97.0897
Bellmore,NY,40.6569,-73.5285
Bellows Falls,VT,43.1344,-72.4550
Bellport,NY,40.7540,-72.9422
Bells,TN,35.7203,-89.0859
Bells,TX,33.6167,-96.4126
Bellville,OH,40.6297,-82.5244
Bellville,TX,29.9472,-96.2598
Bellvue,CO,40.6265,-105.261
Bellwood,IL,41.8829,-87.8762
Bellwood,NE,41.3418,-97.2398
Bellwood,PA,40.6007,-78.3334
Bellwood,VA,37.4060,-77.4363
Belmar,NJ,40.1798,-74.0255
Belmond,IA,42.8464,-93.6084
Belmont,CA,37.5154,-122.2953
Belmont,MA,42.3959,-71.1787
Belmont,MI,43.075,-85.5632
Belmont,MS,34.5046,-88.2080
Belmont,NC,35.2212,-81.0401
Belmont,NH,43.4512,-71.489
Belmont,NY,42.2226,-78.0327
Belmont,OH,40.0280,-81.0409
Belmont,WI,42.7379,-90.3346
Belmont,WV,39.3787,-81.2634
Beloit,KS,39.4645,-98.1082
Beloit,OH,40.9196,-80.9964
Beloit,WI,42.5230,-89.0184
Belpre,OH,39.2815,-81.5972
Belt,MT,47.3873,-110.9276
Belton,KY,37.1511,-86.9774
Belton,MO,38.8192,-94.5335
Belton,SC,34.5237,-82.4938
Belton,TX,31.0525,-97.4790
Beltsville,MD,39.0394,-76.9211
Belvedere,CA,37.8735,-122.4662
Belvidere,IL,42.2543,-88.8649
Belvidere,NC,36.3096,-76.5436
Belvidere,NJ,40.8295,-75.0728
Belvidere,TN,35.1281,-86.1881
Belville,NC,34.2190,-77.9976
Belvue,KS,39.2164,-96.1789
Belwood,NC,35.4794,-81.5227
Belzoni,MS,33.1804,-90.4863
Bement,IL,39.9230,-88.5724
Bemidji,MN,47.4828,-94.8797
